Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
empty_tensor,,,8.28,8.28,0,0,0,0
aten::copy_,,,15.59,37.67,0,15.78,0,0
aclnnInplaceCopy,,,22.08,22.08,15.78,15.78,0,0
aten::_unsafe_view,,,9.54,9.54,0,0,0,0
aten::linear,,,7.96,108.93,0,143.463,0,143.463
aten::reshape,,,2.11,16.42,0,0,0,0
aten::view,,,14.31,14.31,0,0,0,0
aten::t,,,15.33,21.98,0,0,0,0
aten::transpose,,,2.75,6.65,0,0,0,0
aten::as_strided,,,3.9,3.9,0,0,0,0
aten::addmm,,,28.28,56.79,0,143.463,0,143.463
empty_tensor,,,8.63,8.63,0,0,0,0
aclnnAddmm,,,19.88,19.88,143.463,143.463,143.463,143.463
aten::view,,,5.78,5.78,0,0,0,0
aten::linear,,,6.44,101.93,0,8.381,0,8.381
aten::reshape,,,2.24,16.22,0,0,0,0
aten::view,,,13.98,13.98,0,0,0,0
aten::t,,,13.0,18.56,0,0,0,0
aten::transpose,,,2.57,5.56,0,0,0,0
aten::as_strided,,,2.99,2.99,0,0,0,0
aten::addmm,,,27.53,55.77,0,8.381,0,8.381
empty_tensor,,,7.79,7.79,0,0,0,0
aclnnAddmm,,,20.45,20.45,8.381,8.381,8.381,8.381
aten::view,,,4.94,4.94,0,0,0,0
aten::mul,,,40.65,59.64,0,17.62,0,0
empty_tensor,,,7.46,7.46,0,0,0,0
aclnnMul,,,11.53,11.53,17.62,17.62,0,0
aten::add,,,14.07,45.26,0,24.78,0,0
empty_tensor,,,5.58,5.58,0,0,0,0
aclnnAdd,,,25.61,25.61,24.78,24.78,0,0
aten::mul,,,21.26,50.97,0,10.241,0,0
empty_tensor,,,13.1,13.1,0,0,0,0
aclnnMul,,,16.61,16.61,10.241,10.241,0,0
aten::add,,,20.22,62.55,0,1.8,0,0
empty_tensor,,,5.65,5.65,0,0,0,0
aclnnAdd,,,36.68,36.68,1.8,1.8,0,0
aten::transpose,,,8.47,12.45,0,0,0,0
aten::as_strided,,,3.98,3.98,0,0,0,0
aten::bitwise_not,,,17.22,65.65,0,1.62,0,0
empty_tensor,,,19.31,19.31,0,0,0,0
aclnnBitwiseNot,,,29.12,29.12,1.62,1.62,0,0
aten::transpose,,,5.1,7.87,0,0,0,0
aten::as_strided,,,2.77,2.77,0,0,0,0
aten::repeat,,,26.73,49.61,0,2.26,0,0
empty_tensor,,,12.14,12.14,0,0,0,0
aclnnRepeat,,,10.74,10.74,2.26,2.26,0,0
aten::add,,,22.48,41.2,0,1.68,0,0
empty_tensor,,,6.48,6.48,0,0,0,0
aclnnAdd,,,12.24,12.24,1.68,1.68,0,0
aten::zeros_like,,,36.06,63.69,0,1.34,0,0
empty_tensor,,,6.84,6.84,0,0,0,0
aclnnInplaceZero,,,20.79,20.79,1.34,1.34,0,0
aten::masked_fill_,,,20.47,38.93,0,3.28,0,0
aclnnInplaceMaskedFillScalar,,,18.46,18.46,3.28,3.28,0,0
aten::chunk,,,5.27,68.02,0,0,0,0
aten::split,,,16.93,62.75,0,0,0,0
aten::narrow,,,5.6,23.97,0,0,0,0
aten::slice,,,13.06,18.37,0,0,0,0
aten::as_strided,,,5.31,5.31,0,0,0,0
aten::narrow,,,1.74,6.95,0,0,0,0
aten::slice,,,2.07,5.21,0,0,0,0
aten::as_strided,,,3.14,3.14,0,0,0,0
aten::narrow,,,3.75,14.9,0,0,0,0
aten::slice,,,3.02,11.15,0,0,0,0
aten::as_strided,,,8.13,8.13,0,0,0,0
aten::chunk,,,2.7,47.49,0,0,0,0
aten::split,,,7.17,44.79,0,0,0,0
aten::narrow,,,10.1,14.95,0,0,0,0
aten::slice,,,2.18,4.85,0,0,0,0
aten::as_strided,,,2.67,2.67,0,0,0,0
aten::narrow,,,2.03,18.09,0,0,0,0
aten::slice,,,13.55,16.06,0,0,0,0
aten::as_strided,,,2.51,2.51,0,0,0,0
aten::narrow,,,1.33,4.58,0,0,0,0
aten::slice,,,1.8,3.25,0,0,0,0
aten::as_strided,,,1.45,1.45,0,0,0,0
aten::linear,,,18.01,116.6,0,6.78,0,6.78
aten::reshape,,,2.42,20.49,0,0,0,0
aten::view,,,18.07,18.07,0,0,0,0
aten::t,,,9.31,21.47,0,0,0,0
aten::transpose,,,9.52,12.16,0,0,0,0
aten::as_strided,,,2.64,2.64,0,0,0,0
aten::addmm,,,26.54,44.17,0,6.78,0,6.78
empty_tensor,,,9.58,9.58,0,0,0,0
aclnnAddmm,,,8.05,8.05,6.78,6.78,6.78,6.78
aten::view,,,12.46,12.46,0,0,0,0
aten::linear,,,14.52,150.03,0,5.2,0,5.2
aten::reshape,,,2.95,30.06,0,0,0,0
aten::view,,,27.11,27.11,0,0,0,0
aten::t,,,23.57,49.0,0,0,0,0
aten::transpose,,,20.04,25.43,0,0,0,0
aten::as_strided,,,5.39,5.39,0,0,0,0
aten::addmm,,,20.66,44.36,0,5.2,0,5.2
empty_tensor,,,7.97,7.97,0,0,0,0
aclnnAddmm,,,15.73,15.73,5.2,5.2,5.2,5.2
aten::view,,,12.09,12.09,0,0,0,0
aten::linear,,,8.93,93.77,0,4.8,0,4.8
aten::reshape,,,1.6,7.45,0,0,0,0
aten::view,,,5.85,5.85,0,0,0,0
aten::t,,,18.1,28.97,0,0,0,0
aten::transpose,,,8.67,10.87,0,0,0,0
aten::as_strided,,,2.2,2.2,0,0,0,0
aten::addmm,,,21.61,37.88,0,4.8,0,4.8
empty_tensor,,,8.79,8.79,0,0,0,0
aclnnAddmm,,,7.48,7.48,4.8,4.8,4.8,4.8
aten::view,,,10.54,10.54,0,0,0,0
aten::view,,,11.43,11.43,0,0,0,0
aten::transpose,,,4.32,6.83,0,0,0,0
aten::as_strided,,,2.51,2.51,0,0,0,0
aten::view,,,3.17,3.17,0,0,0,0
aten::transpose,,,9.07,16.27,0,0,0,0
aten::as_strided,,,7.2,7.2,0,0,0,0
aten::view,,,2.57,2.57,0,0,0,0
aten::transpose,,,2.68,4.26,0,0,0,0
aten::as_strided,,,1.58,1.58,0,0,0,0
aten::mul,,,27.53,55.46,0,17.521,0,0
empty_tensor,,,10.69,10.69,0,0,0,0
aten::item,,,2.64,3.84,0,0,0,0
aten::_local_scalar_dense,,,1.2,1.2,0,0,0,0
aclnnMuls,,,13.4,13.4,17.521,17.521,0,0
aten::transpose,,,12.08,14.57,0,0,0,0
aten::as_strided,,,2.49,2.49,0,0,0,0
aten::baddbmm,,,22.2,39.8,0,34.5,0,4.66
empty_tensor,,,5.04,5.04,0,0,0,0
aclnnBaddbmm,,,12.56,12.56,34.5,34.5,4.66,4.66
aten::softmax,,,4.9,60.48,0,11.22,0,0
aten::_softmax,,,37.71,55.58,0,11.22,0,0
empty_tensor,,,6.93,6.93,0,0,0,0
aclnnSoftmax,,,10.94,10.94,11.22,11.22,0,0
aten::bmm,,,23.65,36.45,0,30.700999999999997,0,4.02
empty_tensor,,,4.31,4.31,0,0,0,0
aclnnBatchMatMul,,,8.49,8.49,30.700999999999997,30.700999999999997,4.02,4.02
aten::transpose,,,5.43,8.66,0,0,0,0
aten::as_strided,,,3.23,3.23,0,0,0,0
aten::contiguous,,,3.27,73.57,0,14.46,0,0
aten::clone,,,16.64,70.3,0,14.46,0,0
empty_tensor,,,15.05,15.05,0,0,0,0
aten::copy_,,,29.51,38.61,0,14.46,0,0
aclnnInplaceCopy,,,9.1,9.1,14.46,14.46,0,0
aten::view,,,5.15,5.15,0,0,0,0
aten::linear,,,5.92,60.81,0,5.6,0,5.6
aten::t,,,3.68,18.48,0,0,0,0
aten::transpose,,,11.34,14.8,0,0,0,0
aten::as_strided,,,3.46,3.46,0,0,0,0
aten::addmm,,,24.75,36.41,0,5.6,0,5.6
empty_tensor,,,4.66,4.66,0,0,0,0
aclnnAddmm,,,7.0,7.0,5.6,5.6,5.6,5.6
aten::view,,,4.55,4.55,0,0,0,0
aten::view,,,3.88,3.88,0,0,0,0
aten::mean,,,17.56,64.89,0,8.32,0,0
empty_tensor,,,5.27,5.27,0,0,0,0
aclnnMean,,,42.06,42.06,8.32,8.32,0,0
aten::dropout,,,4.54,4.54,0,0,0,0
aten::add,,,19.39,38.96,0,1.42,0,0
empty_tensor,,,6.64,6.64,0,0,0,0
aclnnAdd,,,12.93,12.93,1.42,1.42,0,0
aten::layer_norm,,,5.73,328.49,0,6.88,0,0
aten::native_layer_norm,,,27.95,322.76,0,6.88,0,0
aten::resize_,,,1.57,1.57,0,0,0,0
aten::resize_,,,1.0,1.0,0,0,0,0
empty_tensor,,,9.63,9.63,0,0,0,0
empty_tensor,,,4.91,4.91,0,0,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aclnnLayerNorm,,,274.52,274.52,6.88,6.88,0,0
aten::linear,,,8.49,81.53,0,12.86,0,12.86
aten::reshape,,,2.04,13.94,0,0,0,0
aten::view,,,11.9,11.9,0,0,0,0
aten::t,,,3.77,12.07,0,0,0,0
aten::transpose,,,3.92,8.3,0,0,0,0
aten::as_strided,,,4.38,4.38,0,0,0,0
aten::addmm,,,22.93,42.72,0,12.86,0,12.86
empty_tensor,,,7.68,7.68,0,0,0,0
aclnnAddmm,,,12.11,12.11,12.86,12.86,12.86,12.86
aten::view,,,4.31,4.31,0,0,0,0
aten::relu,,,9.83,30.13,0,2.12,0,0
empty_tensor,,,8.07,8.07,0,0,0,0
aclnnRelu,,,12.23,12.23,2.12,2.12,0,0
aten::dropout,,,2.37,2.37,0,0,0,0
aten::linear,,,5.62,59.57,0,6.08,0,6.08
aten::reshape,,,1.46,9.41,0,0,0,0
aten::view,,,7.95,7.95,0,0,0,0
aten::t,,,4.09,10.36,0,0,0,0
aten::transpose,,,2.42,6.27,0,0,0,0
aten::as_strided,,,3.85,3.85,0,0,0,0
aten::addmm,,,15.93,30.51,0,6.08,0,6.08
empty_tensor,,,5.28,5.28,0,0,0,0
aclnnAddmm,,,9.3,9.3,6.08,6.08,6.08,6.08
aten::view,,,3.67,3.67,0,0,0,0
aten::dropout,,,2.23,2.23,0,0,0,0
aten::add,,,12.65,30.73,0,1.521,0,0
empty_tensor,,,7.62,7.62,0,0,0,0
aclnnAdd,,,10.46,10.46,1.521,1.521,0,0
aten::layer_norm,,,5.05,60.23,0,5.161,0,0
aten::native_layer_norm,,,24.21,55.18,0,5.161,0,0
aten::resize_,,,1.57,1.57,0,0,0,0
aten::resize_,,,0.78,0.78,0,0,0,0
empty_tensor,,,5.11,5.11,0,0,0,0
empty_tensor,,,2.97,2.97,0,0,0,0
empty_tensor,,,3.33,3.33,0,0,0,0
aclnnLayerNorm,,,17.21,17.21,5.161,5.161,0,0
aten::transpose,,,6.82,10.22,0,0,0,0
aten::as_strided,,,3.4,3.4,0,0,0,0
CheckpointFunction,,,1204.56,2643.51,0,4528.651000000001,0,670.054
aten::add,,,24.7,49.34,0,33.721,0,0
empty_tensor,,,12.14,12.14,0,0,0,0
aclnnAdd,,,12.5,12.5,33.721,33.721,0,0
aten::slice,,,11.16,16.44,0,0,0,0
aten::as_strided,,,5.28,5.28,0,0,0,0
aten::select,,,7.54,9.62,0,0,0,0
aten::as_strided,,,2.08,2.08,0,0,0,0
aten::slice,,,3.3,5.05,0,0,0,0
aten::as_strided,,,1.75,1.75,0,0,0,0
aten::select,,,2.74,4.5,0,0,0,0
aten::as_strided,,,1.76,1.76,0,0,0,0
aten::mul,,,22.49,43.63,0,8.04,0,0
empty_tensor,,,9.61,9.61,0,0,0,0
aclnnMul,,,11.53,11.53,8.04,8.04,0,0
aten::sum,,,14.13,24.14,0,2.82,0,0
empty_tensor,,,5.11,5.11,0,0,0,0
aclnnReduceSum,,,4.9,4.9,2.82,2.82,0,0
aten::eq,,,9.24,24.29,0,2.9,0,0
empty_tensor,,,4.08,4.08,0,0,0,0
aclnnEqScalar,,,10.97,10.97,2.9,2.9,0,0
aten::is_nonzero,,,2.34,112.84,0,0,0,0
aten::item,,,4.31,110.5,0,0,0,0
aten::_local_scalar_dense,,,106.19,106.19,0,0,0,0
aten::linear,,,9.28,84.04,0,41.001,0,41.001
aten::reshape,,,2.63,15.35,0,0,0,0
aten::view,,,12.72,12.72,0,0,0,0
aten::t,,,4.85,12.26,0,0,0,0
aten::transpose,,,3.23,7.41,0,0,0,0
aten::as_strided,,,4.18,4.18,0,0,0,0
aten::addmm,,,21.29,41.83,0,41.001,0,41.001
empty_tensor,,,9.99,9.99,0,0,0,0
aclnnAddmm,,,10.55,10.55,41.001,41.001,41.001,41.001
aten::view,,,5.32,5.32,0,0,0,0
aten::unsqueeze,,,5.18,7.48,0,0,0,0
aten::as_strided,,,2.3,2.3,0,0,0,0
aten::masked_fill,,,10.0,67.0,0,60.201,0,0
aten::expand,,,2.79,6.54,0,0,0,0
aten::as_strided,,,3.75,3.75,0,0,0,0
aten::expand,,,1.24,2.75,0,0,0,0
aten::as_strided,,,1.51,1.51,0,0,0,0
aten::clone,,,5.46,36.09,0,20.68,0,0
empty_tensor,,,8.91,8.91,0,0,0,0
aten::copy_,,,11.97,21.72,0,20.68,0,0
aclnnInplaceCopy,,,9.75,9.75,20.68,20.68,0,0
aten::masked_fill_,,,6.34,11.62,0,39.521,0,0
aclnnInplaceMaskedFillScalar,,,5.28,5.28,39.521,39.521,0,0
aten::view,,,5.86,5.86,0,0,0,0
aten::linear,,,7.3,74.14,0,36.241,0,36.241
aten::reshape,,,1.74,6.69,0,0,0,0
aten::view,,,4.95,4.95,0,0,0,0
aten::t,,,3.93,11.28,0,0,0,0
aten::transpose,,,2.5,7.35,0,0,0,0
aten::as_strided,,,4.85,4.85,0,0,0,0
aten::addmm,,,16.62,45.25,0,36.241,0,36.241
empty_tensor,,,7.31,7.31,0,0,0,0
aclnnAddmm,,,21.32,21.32,36.241,36.241,36.241,36.241
aten::view,,,3.62,3.62,0,0,0,0
aten::view,,,4.31,4.31,0,0,0,0
aten::linear,,,6.52,57.96,0,22.601,0,22.601
aten::reshape,,,1.46,4.97,0,0,0,0
aten::view,,,3.51,3.51,0,0,0,0
aten::t,,,4.04,10.47,0,0,0,0
aten::transpose,,,3.21,6.43,0,0,0,0
aten::as_strided,,,3.22,3.22,0,0,0,0
aten::addmm,,,15.24,32.12,0,22.601,0,22.601
empty_tensor,,,7.51,7.51,0,0,0,0
aclnnAddmm,,,9.37,9.37,22.601,22.601,22.601,22.601
aten::view,,,3.88,3.88,0,0,0,0
aten::view,,,4.63,4.63,0,0,0,0
aten::softmax,,,4.12,35.16,0,86.181,0,0
aten::_softmax,,,15.19,31.04,0,86.181,0,0
empty_tensor,,,6.32,6.32,0,0,0,0
aclnnSoftmax,,,9.53,9.53,86.181,86.181,0,0
aten::view,,,4.32,4.32,0,0,0,0
aten::select,,,7.07,10.25,0,0,0,0
aten::as_strided,,,3.18,3.18,0,0,0,0
aten::select,,,3.07,5.52,0,0,0,0
aten::as_strided,,,2.45,2.45,0,0,0,0
aten::stack,,,19.96,34.77,0,8.120000000000001,0,0
empty_tensor,,,5.84,5.84,0,0,0,0
aclnnStack,,,8.97,8.97,8.120000000000001,8.120000000000001,0,0
aten::slice,,,7.28,10.43,0,0,0,0
aten::as_strided,,,3.15,3.15,0,0,0,0
aten::slice,,,4.02,6.53,0,0,0,0
aten::as_strided,,,2.51,2.51,0,0,0,0
aten::unsqueeze,,,3.89,5.78,0,0,0,0
aten::as_strided,,,1.89,1.89,0,0,0,0
aten::slice,,,2.69,4.38,0,0,0,0
aten::as_strided,,,1.69,1.69,0,0,0,0
aten::unsqueeze,,,3.32,5.19,0,0,0,0
aten::as_strided,,,1.87,1.87,0,0,0,0
aten::slice,,,3.59,5.41,0,0,0,0
aten::as_strided,,,1.82,1.82,0,0,0,0
aten::unsqueeze,,,3.26,5.24,0,0,0,0
aten::as_strided,,,1.98,1.98,0,0,0,0
aten::unsqueeze,,,2.94,4.85,0,0,0,0
aten::as_strided,,,1.91,1.91,0,0,0,0
aten::unsqueeze,,,2.54,4.24,0,0,0,0
aten::as_strided,,,1.7,1.7,0,0,0,0
aten::slice,,,2.82,5.07,0,0,0,0
aten::as_strided,,,2.25,2.25,0,0,0,0
aten::unsqueeze,,,2.52,4.2,0,0,0,0
aten::as_strided,,,1.68,1.68,0,0,0,0
aten::slice,,,2.7,4.57,0,0,0,0
aten::as_strided,,,1.87,1.87,0,0,0,0
aten::div,,,17.8,35.13,0,99.08200000000001,0,0
empty_tensor,,,7.81,7.81,0,0,0,0
aclnnDiv,,,9.52,9.52,99.08200000000001,99.08200000000001,0,0
aten::add,,,12.26,26.57,0,128.523,0,0
empty_tensor,,,5.03,5.03,0,0,0,0
aclnnAdd,,,9.28,9.28,128.523,128.523,0,0
MultiScaleDeformableAttnFunction,,,91.97,212.94,0,3050.121,0,0
aten::type_as,,,3.5,7.04,0,0,0,0
aten::to,,,3.54,3.54,0,0,0,0
aten::type_as,,,1.45,2.9,0,0,0,0
aten::to,,,1.45,1.45,0,0,0,0
aten::to,,,3.42,33.62,0,1.94,0,0
npu::npu_dtype_cast,,,13.28,30.2,0,1.94,0,0
empty_tensor,,,7.26,7.26,0,0,0,0
aclnnCast,,,9.66,9.66,1.94,1.94,0,0
aten::to,,,1.8,32.5,0,1.48,0,0
npu::npu_dtype_cast,,,7.1,30.7,0,1.48,0,0
empty_tensor,,,4.21,4.21,0,0,0,0
aclnnCast,,,19.39,19.39,1.48,1.48,0,0
aten::zeros,,,4.68,26.63,0,13.16,0,0
empty_tensor,,,4.37,4.37,0,0,0,0
aten::zero_,,,8.32,17.58,0,13.16,0,0
aclnnInplaceZero,,,9.26,9.26,13.16,13.16,0,0
aten::empty,,,3.05,7.9,0,0,0,0
empty_tensor,,,4.85,4.85,0,0,0,0
aclnnMultiScaleDeformableAttnFunction,,,10.38,10.38,3033.541,3033.541,0,0
aten::linear,,,8.95,73.37,0,36.86,0,36.86
aten::reshape,,,2.67,11.06,0,0,0,0
aten::view,,,8.39,8.39,0,0,0,0
aten::t,,,4.36,12.74,0,0,0,0
aten::transpose,,,3.52,8.38,0,0,0,0
aten::as_strided,,,4.86,4.86,0,0,0,0
aten::addmm,,,18.51,35.73,0,36.86,0,36.86
empty_tensor,,,7.11,7.11,0,0,0,0
aclnnAddmm,,,10.11,10.11,36.86,36.86,36.86,36.86
aten::view,,,4.89,4.89,0,0,0,0
aten::dropout,,,3.68,3.68,0,0,0,0
aten::add,,,15.43,31.14,0,21.741,0,0
empty_tensor,,,6.65,6.65,0,0,0,0
aclnnAdd,,,9.06,9.06,21.741,21.741,0,0
aten::layer_norm,,,5.42,54.56,0,50.241,0,0
aten::native_layer_norm,,,22.83,49.14,0,50.241,0,0
aten::resize_,,,1.74,1.74,0,0,0,0
aten::resize_,,,1.14,1.14,0,0,0,0
empty_tensor,,,6.33,6.33,0,0,0,0
empty_tensor,,,4.76,4.76,0,0,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aclnnLayerNorm,,,9.16,9.16,50.241,50.241,0,0
aten::linear,,,7.43,67.99,0,260.645,0,260.645
aten::reshape,,,2.04,9.14,0,0,0,0
aten::view,,,7.1,7.1,0,0,0,0
aten::t,,,4.28,11.9,0,0,0,0
aten::transpose,,,3.5,7.62,0,0,0,0
aten::as_strided,,,4.12,4.12,0,0,0,0
aten::addmm,,,19.88,35.19,0,260.645,0,260.645
empty_tensor,,,5.99,5.99,0,0,0,0
aclnnAddmm,,,9.32,9.32,260.645,260.645,260.645,260.645
aten::view,,,4.33,4.33,0,0,0,0
aten::relu,,,9.74,23.18,0,220.504,0,0
empty_tensor,,,4.97,4.97,0,0,0,0
aclnnRelu,,,8.47,8.47,220.504,220.504,0,0
aten::dropout,,,2.47,2.47,0,0,0,0
aten::linear,,,6.25,72.45,0,272.706,0,272.706
aten::reshape,,,2.18,8.71,0,0,0,0
aten::view,,,6.53,6.53,0,0,0,0
aten::t,,,3.46,11.12,0,0,0,0
aten::transpose,,,3.25,7.66,0,0,0,0
aten::as_strided,,,4.41,4.41,0,0,0,0
aten::addmm,,,15.14,41.49,0,272.706,0,272.706
empty_tensor,,,5.68,5.68,0,0,0,0
aclnnAddmm,,,20.67,20.67,272.706,272.706,272.706,272.706
aten::view,,,4.88,4.88,0,0,0,0
aten::dropout,,,2.72,2.72,0,0,0,0
aten::add,,,13.48,28.81,0,45.561,0,0
empty_tensor,,,6.17,6.17,0,0,0,0
aclnnAdd,,,9.16,9.16,45.561,45.561,0,0
aten::layer_norm,,,5.05,52.76,0,40.841,0,0
aten::native_layer_norm,,,21.19,47.71,0,40.841,0,0
aten::resize_,,,1.94,1.94,0,0,0,0
aten::resize_,,,1.06,1.06,0,0,0,0
empty_tensor,,,5.95,5.95,0,0,0,0
empty_tensor,,,4.96,4.96,0,0,0,0
empty_tensor,,,3.59,3.59,0,0,0,0
aclnnLayerNorm,,,9.02,9.02,40.841,40.841,0,0
CheckpointFunction,,,1227.05,3709.44,0,1676.1329999999996,0,828.4180000000001
aten::layer_norm,,,6.12,78.67,0,41.18,0,0
aten::native_layer_norm,,,33.7,72.55,0,41.18,0,0
aten::resize_,,,3.18,3.18,0,0,0,0
aten::resize_,,,1.63,1.63,0,0,0,0
empty_tensor,,,11.56,11.56,0,0,0,0
empty_tensor,,,4.88,4.88,0,0,0,0
empty_tensor,,,3.99,3.99,0,0,0,0
aclnnLayerNorm,,,13.61,13.61,41.18,41.18,0,0
aten::layer_norm,,,5.36,60.29,0,3.24,0,0
aten::native_layer_norm,,,25.8,54.93,0,3.24,0,0
aten::resize_,,,2.04,2.04,0,0,0,0
aten::resize_,,,1.47,1.47,0,0,0,0
empty_tensor,,,7.93,7.93,0,0,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
empty_tensor,,,3.2,3.2,0,0,0,0
aclnnLayerNorm,,,11.09,11.09,3.24,3.24,0,0
aten::linear,,,9.66,97.56,0,127.923,0,127.923
aten::reshape,,,2.9,13.02,0,0,0,0
aten::view,,,10.12,10.12,0,0,0,0
aten::t,,,4.19,12.57,0,0,0,0
aten::transpose,,,3.23,8.38,0,0,0,0
aten::as_strided,,,5.15,5.15,0,0,0,0
aten::addmm,,,26.27,52.28,0,127.923,0,127.923
empty_tensor,,,7.02,7.02,0,0,0,0
aclnnAddmm,,,18.99,18.99,127.923,127.923,127.923,127.923
aten::view,,,10.03,10.03,0,0,0,0
aten::mul,,,39.17,64.53,0,32.221,0,0
empty_tensor,,,6.29,6.29,0,0,0,0
aten::item,,,3.77,5.17,0,0,0,0
aten::_local_scalar_dense,,,1.4,1.4,0,0,0,0
aclnnMuls,,,13.9,13.9,32.221,32.221,0,0
aten::linear,,,8.6,143.91,0,13.56,0,13.56
aten::reshape,,,9.72,21.86,0,0,0,0
aten::view,,,12.14,12.14,0,0,0,0
aten::t,,,3.65,21.71,0,0,0,0
aten::transpose,,,3.74,18.06,0,0,0,0
aten::as_strided,,,14.32,14.32,0,0,0,0
aten::addmm,,,28.25,82.02,0,13.56,0,13.56
empty_tensor,,,6.35,6.35,0,0,0,0
aclnnAddmm,,,47.42,47.42,13.56,13.56,13.56,13.56
aten::view,,,9.72,9.72,0,0,0,0
aten::view,,,12.15,12.15,0,0,0,0
aten::transpose,,,5.05,7.88,0,0,0,0
aten::as_strided,,,2.83,2.83,0,0,0,0
aten::contiguous,,,2.55,83.47,0,15.54,0,0
aten::clone,,,6.85,80.92,0,15.54,0,0
empty_tensor,,,15.95,15.95,0,0,0,0
aten::copy_,,,25.69,58.12,0,15.54,0,0
aclnnInplaceCopy,,,32.43,32.43,15.54,15.54,0,0
aten::linear,,,16.63,104.9,0,126.283,0,126.283
aten::reshape,,,2.38,9.38,0,0,0,0
aten::view,,,7.0,7.0,0,0,0,0
aten::t,,,3.25,20.29,0,0,0,0
aten::transpose,,,13.36,17.04,0,0,0,0
aten::as_strided,,,3.68,3.68,0,0,0,0
aten::addmm,,,32.45,54.79,0,126.283,0,126.283
empty_tensor,,,7.95,7.95,0,0,0,0
aclnnAddmm,,,14.39,14.39,126.283,126.283,126.283,126.283
aten::view,,,3.81,3.81,0,0,0,0
aten::view,,,12.54,12.54,0,0,0,0
aten::transpose,,,3.77,6.26,0,0,0,0
aten::as_strided,,,2.49,2.49,0,0,0,0
aten::contiguous,,,2.16,61.72,0,75.821,0,0
aten::clone,,,5.93,59.56,0,75.821,0,0
empty_tensor,,,23.5,23.5,0,0,0,0
aten::copy_,,,14.88,30.13,0,75.821,0,0
aclnnInplaceCopy,,,15.25,15.25,75.821,75.821,0,0
aten::linear,,,17.49,105.41,0,9.3,0,9.3
aten::reshape,,,2.85,9.06,0,0,0,0
aten::view,,,6.21,6.21,0,0,0,0
aten::t,,,2.79,16.55,0,0,0,0
aten::transpose,,,9.47,13.76,0,0,0,0
aten::as_strided,,,4.29,4.29,0,0,0,0
aten::addmm,,,39.84,58.46,0,9.3,0,9.3
empty_tensor,,,6.03,6.03,0,0,0,0
aclnnAddmm,,,12.59,12.59,9.3,9.3,9.3,9.3
aten::view,,,3.85,3.85,0,0,0,0
aten::view,,,12.39,12.39,0,0,0,0
aten::transpose,,,4.45,6.7,0,0,0,0
aten::as_strided,,,2.25,2.25,0,0,0,0
aten::contiguous,,,3.71,67.31,0,15.001,0,0
aten::clone,,,5.86,63.6,0,15.001,0,0
empty_tensor,,,23.85,23.85,0,0,0,0
aten::copy_,,,20.4,33.89,0,15.001,0,0
aclnnInplaceCopy,,,13.49,13.49,15.001,15.001,0,0
aten::view,,,4.71,4.71,0,0,0,0
aten::transpose,,,4.69,7.24,0,0,0,0
aten::as_strided,,,2.55,2.55,0,0,0,0
aten::contiguous,,,2.9,82.08,0,170.803,0,0
aten::clone,,,14.01,79.18,0,170.803,0,0
empty_tensor,,,5.22,5.22,0,0,0,0
aten::copy_,,,22.5,59.95,0,170.803,0,0
aclnnInplaceCopy,,,37.45,37.45,170.803,170.803,0,0
aten::view,,,4.56,4.56,0,0,0,0
aten::view,,,3.52,3.52,0,0,0,0
aten::view,,,12.68,12.68,0,0,0,0
aten::view,,,3.94,3.94,0,0,0,0
aten::transpose,,,4.77,7.29,0,0,0,0
aten::as_strided,,,2.52,2.52,0,0,0,0
aten::bmm,,,38.05,54.49,0,74.702,0,62.322
empty_tensor,,,6.23,6.23,0,0,0,0
aclnnBatchMatMul,,,10.21,10.21,74.702,74.702,62.322,62.322
aten::max,,,30.76,79.31,0,14.38,0,0
empty_tensor,,,10.28,10.28,0,0,0,0
aclnnMax,,,38.27,38.27,14.38,14.38,0,0
aten::sub,,,24.25,42.58,0,8.46,0,0
empty_tensor,,,5.65,5.65,0,0,0,0
aclnnSub,,,12.68,12.68,8.46,8.46,0,0
aten::clamp,,,27.56,50.22,0,22.601,0,0
empty_tensor,,,4.67,4.67,0,0,0,0
aclnnClamp,,,17.99,17.99,22.601,22.601,0,0
aten::clamp,,,17.17,33.43,0,18.8,0,0
empty_tensor,,,5.79,5.79,0,0,0,0
aclnnClamp,,,10.47,10.47,18.8,18.8,0,0
aten::transpose,,,6.21,9.85,0,0,0,0
aten::as_strided,,,3.64,3.64,0,0,0,0
aten::max,,,31.79,69.4,0,43.06099999999999,0,0
empty_tensor,,,4.67,4.67,0,0,0,0
empty_tensor,,,13.26,13.26,0,0,0,0
aclnnMaxDim,,,19.68,19.68,43.06099999999999,43.06099999999999,0,0
aten::sub,,,26.22,46.65,0,28.700000000000003,0,0
empty_tensor,,,3.75,3.75,0,0,0,0
aclnnSub,,,16.68,16.68,28.700000000000003,28.700000000000003,0,0
aten::clamp,,,17.22,65.06,0,21.601,0,0
empty_tensor,,,13.48,13.48,0,0,0,0
aclnnClamp,,,34.36,34.36,21.601,21.601,0,0
aten::clamp,,,20.23,41.67,0,18.04,0,0
